,viewCount,likeCount,commentCount,dislikeCount,subscriberCount,categoryId,ratio,popularity
319,9456.0,1142.0,317.0,19.0,19.0,1.0,497.6842105263158,1
320,40926.0,447.0,34.0,82.0,82.0,19.0,499.0975609756098,1
321,2997.0,267.0,227.0,6.0,6.0,20.0,499.5,1
322,9992.0,2019.0,0.0,20.0,20.0,24.0,499.6,1
323,858787.0,58410.0,2300.0,1714.0,1714.0,23.0,501.04259043173863,1
324,137870.0,11100.0,475.0,275.0,275.0,24.0,501.3454545454546,1
325,156700.0,703.0,0.0,312.0,312.0,1.0,502.2435897435897,1
326,42192.0,1555.0,318.0,84.0,84.0,24.0,502.2857142857143,1
327,3628320.0,308385.0,14823.0,7221.0,7221.0,22.0,502.46780224345656,1
328,78037.0,4427.0,221.0,154.0,154.0,24.0,506.73376623376623,1
329,29931.0,164.0,0.0,59.0,59.0,24.0,507.3050847457627,1
330,392863.0,30599.0,1862.0,771.0,771.0,22.0,509.54993514915697,1
331,9266500.0,618694.0,38729.0,18179.0,18179.0,23.0,509.73650915891966,1
332,18390.0,1807.0,133.0,36.0,36.0,22.0,510.8333333333333,1
333,500546.0,6119.0,0.0,977.0,977.0,24.0,512.3295803480041,1
334,264937.0,22253.0,1691.0,516.0,516.0,24.0,513.4437984496124,1
335,22151.0,1941.0,110.0,43.0,43.0,24.0,515.1395348837209,1
336,85799.0,352.0,0.0,166.0,166.0,24.0,516.8614457831326,1
337,504361.0,14513.0,656.0,975.0,975.0,24.0,517.2933333333333,1
338,72155.0,800.0,0.0,139.0,139.0,24.0,519.1007194244604,1
339,297720.0,22993.0,774.0,570.0,570.0,24.0,522.3157894736842,1
340,28286.0,5642.0,464.0,54.0,54.0,1.0,523.8148148148148,1
341,94358.0,2264.0,0.0,179.0,179.0,24.0,527.1396648044692,1
342,42707.0,2773.0,137.0,81.0,81.0,24.0,527.2469135802469,1
343,107179.0,1668.0,20.0,203.0,203.0,24.0,527.9753694581281,1
344,1322717.0,10534.0,0.0,2505.0,2505.0,24.0,528.030738522954,1
345,2688947.0,225248.0,8211.0,5069.0,5069.0,22.0,530.4689287827974,1
346,1807006.0,125367.0,7334.0,3400.0,3400.0,24.0,531.4723529411765,1
347,29262.0,386.0,223.0,55.0,55.0,22.0,532.0363636363636,1
348,6929.0,767.0,70.0,13.0,13.0,24.0,533.0,1
349,7555627.0,134900.0,12013.0,14158.0,14158.0,24.0,533.6648537929086,1
350,658810.0,5377.0,195.0,1233.0,1233.0,24.0,534.3146796431467,1
351,2139.0,86.0,42.0,4.0,4.0,19.0,534.75,1
352,241287.0,4657.0,662.0,451.0,451.0,24.0,535.0044345898004,1
353,76630.0,2113.0,493.0,143.0,143.0,23.0,535.8741258741259,1
354,78797.0,5459.0,448.0,147.0,147.0,22.0,536.0340136054422,1
355,22541.0,1057.0,209.0,42.0,42.0,24.0,536.6904761904761,1
356,325690.0,2377.0,104.0,606.0,606.0,24.0,537.4422442244224,1
357,149955.0,1167.0,70.0,279.0,279.0,24.0,537.4731182795699,1
358,718265.0,7928.0,0.0,1336.0,1336.0,24.0,537.623502994012,1
359,185562.0,3073.0,0.0,345.0,345.0,24.0,537.8608695652174,1
360,95004.0,1880.0,0.0,176.0,176.0,24.0,539.7954545454545,1
361,330902.0,5486.0,12.0,613.0,613.0,22.0,539.8075040783034,1
362,1811571.0,8366.0,179.0,3337.0,3337.0,24.0,542.8741384477075,1
363,84191.0,3355.0,0.0,155.0,155.0,24.0,543.1677419354838,1
364,22318.0,2737.0,513.0,41.0,41.0,24.0,544.3414634146342,1
365,22882.0,792.0,50.0,42.0,42.0,24.0,544.8095238095239,1
366,368591.0,2970.0,167.0,675.0,675.0,24.0,546.0607407407407,1
367,18574.0,1131.0,258.0,34.0,34.0,22.0,546.2941176470588,1
368,19146.0,680.0,54.0,35.0,35.0,24.0,547.0285714285715,1
369,185117.0,1756.0,47.0,338.0,338.0,24.0,547.6834319526628,1
370,155692.0,2818.0,159.0,283.0,283.0,1.0,550.148409893993,1
371,825604.0,19680.0,1217.0,1500.0,1500.0,24.0,550.4026666666666,1
372,599410.0,6417.0,184.0,1089.0,1089.0,24.0,550.4224058769513,1
373,2524811.0,65008.0,30189.0,4586.0,4586.0,24.0,550.5475359790668,1
374,341248.0,9246.0,636.0,619.0,619.0,24.0,551.2891760904685,1
375,561300.0,32352.0,1335.0,1017.0,1017.0,24.0,551.9174041297935,1
376,1336266.0,58796.0,0.0,2417.0,2417.0,24.0,552.861398427803,1
377,59822.0,1749.0,341.0,108.0,108.0,24.0,553.9074074074074,1
378,340710.0,3005.0,99.0,615.0,615.0,22.0,554.0,1
379,29383.0,4248.0,313.0,53.0,53.0,24.0,554.3962264150944,1
380,226861.0,13424.0,1283.0,409.0,409.0,22.0,554.6723716381418,1
381,163853.0,5507.0,953.0,295.0,295.0,22.0,555.4338983050848,1
382,6668.0,363.0,87.0,12.0,12.0,22.0,555.6666666666666,1
383,800953.0,21697.0,1589.0,1439.0,1439.0,23.0,556.6038915913829,1
384,1130963.0,22833.0,1154.0,2029.0,2029.0,24.0,557.3992114342041,1
385,660191.0,23607.0,3397.0,1182.0,1182.0,24.0,558.5372250423012,1
386,95625.0,4754.0,607.0,171.0,171.0,24.0,559.2105263157895,1
387,297512.0,36680.0,2007.0,532.0,532.0,22.0,559.2330827067669,1
388,46428.0,2289.0,0.0,83.0,83.0,24.0,559.3734939759037,1
389,183048.0,9165.0,389.0,325.0,325.0,24.0,563.2246153846154,1
390,3386.0,36.0,30.0,6.0,6.0,22.0,564.3333333333334,1
391,32671400.0,148125.0,295.0,57866.0,57866.0,20.0,564.6044309266235,1
392,143689.0,1150.0,47.0,254.0,254.0,1.0,565.7047244094488,1
393,773888.0,21352.0,1636.0,1367.0,1367.0,24.0,566.121433796635,1
394,235791.0,1382.0,24.0,416.0,416.0,24.0,566.8052884615385,1
395,1389241.0,14500.0,600.0,2446.0,2446.0,23.0,567.9644317252657,1
396,168374.0,13038.0,1109.0,296.0,296.0,22.0,568.831081081081,1
397,119505.0,11024.0,1686.0,210.0,210.0,24.0,569.0714285714286,1
398,1622298.0,9253.0,201.0,2846.0,2846.0,22.0,570.0274068868588,1
399,33640.0,2137.0,242.0,59.0,59.0,24.0,570.1694915254237,1
400,76054.0,18969.0,2676.0,133.0,133.0,23.0,571.8345864661654,1
401,308395.0,30741.0,2396.0,539.0,539.0,19.0,572.1614100185528,1
402,24156.0,2416.0,427.0,42.0,42.0,24.0,575.1428571428571,1
403,200187275.0,850427.0,1370.0,347342.0,347342.0,20.0,576.3405375681605,1
404,48498.0,2697.0,206.0,84.0,84.0,22.0,577.3571428571429,1
405,530719.0,24305.0,1158.0,919.0,919.0,24.0,577.4961915125136,1
406,1199262.0,10420.0,785.0,2075.0,2075.0,22.0,577.9575903614458,1
407,69489.0,411.0,0.0,120.0,120.0,1.0,579.075,1
408,7366895.0,244941.0,150899.0,12708.0,12708.0,24.0,579.705303745672,1
409,1032504.0,27431.0,7030.0,1781.0,1781.0,22.0,579.7327344188658,1
410,6248852.0,97480.0,3515.0,10771.0,10771.0,24.0,580.1552316405161,1
411,1161.0,206.0,19.0,2.0,2.0,1.0,580.5,1
412,242699.0,4910.0,221.0,418.0,418.0,24.0,580.6196172248804,1
413,269402.0,8472.0,1019.0,463.0,463.0,23.0,581.8617710583153,1
414,1096928.0,5145.0,0.0,1880.0,1880.0,24.0,583.4723404255319,1
415,1105427.0,9729.0,316.0,1894.0,1894.0,1.0,583.6467793030623,1
416,1612309.0,8979.0,0.0,2758.0,2758.0,24.0,584.5935460478607,1
417,205163.0,29567.0,4959.0,350.0,350.0,22.0,586.18,1
418,417738.0,13141.0,701.0,712.0,712.0,24.0,586.7106741573034,1
419,429100.0,13053.0,794.0,731.0,731.0,24.0,587.0041039671682,1
420,4164308.0,75953.0,10280.0,7090.0,7090.0,24.0,587.3495063469676,1
421,14110.0,215.0,49.0,24.0,24.0,22.0,587.9166666666666,1
422,936366.0,75716.0,4777.0,1592.0,1592.0,24.0,588.1695979899497,1
423,11177.0,1108.0,223.0,19.0,19.0,22.0,588.2631578947369,1
424,88638.0,3660.0,144.0,150.0,150.0,20.0,590.92,1
425,11826.0,835.0,109.0,20.0,20.0,22.0,591.3,1
426,5344.0,179.0,49.0,9.0,9.0,22.0,593.7777777777778,1
427,2561276.0,16157.0,0.0,4313.0,4313.0,22.0,593.8502202643172,1
428,3196671.0,17424.0,538.0,5378.0,5378.0,1.0,594.3977314986984,1
429,7745.0,1012.0,466.0,13.0,13.0,24.0,595.7692307692307,1
430,287555.0,63655.0,2580.0,482.0,482.0,24.0,596.5871369294606,1
431,20300.0,910.0,68.0,34.0,34.0,24.0,597.0588235294117,1
432,1311636.0,33679.0,6497.0,2196.0,2196.0,22.0,597.2841530054645,1
433,104638300.0,452203.0,7176.0,175019.0,175019.0,23.0,597.868231449157,1
434,143527.0,2445.0,231.0,240.0,240.0,22.0,598.0291666666667,1
435,2168231.0,67408.0,2562.0,3608.0,3608.0,1.0,600.9509423503326,1
436,557375.0,44810.0,2976.0,927.0,927.0,22.0,601.267529665588,1
437,2406.0,23.0,10.0,4.0,4.0,22.0,601.5,1
438,1730785.0,32964.0,883.0,2872.0,2872.0,24.0,602.641016713092,1
439,3027769.0,37094.0,1207.0,5023.0,5023.0,24.0,602.7810073661159,1
440,87657.0,4074.0,447.0,145.0,145.0,1.0,604.5310344827586,1
441,25293064.0,105196.0,20.0,41771.0,41771.0,22.0,605.5173206291446,1
442,8695798.0,86520.0,4418.0,14279.0,14279.0,22.0,608.9920862805518,1
443,791067.0,56698.0,4690.0,1297.0,1297.0,22.0,609.9205859676176,1
444,38483.0,4552.0,264.0,63.0,63.0,20.0,610.8412698412699,1
445,9020837.0,641866.0,29321.0,14758.0,14758.0,24.0,611.2506437186611,1
446,737731.0,30623.0,3971.0,1205.0,1205.0,24.0,612.2248962655601,1
447,7998147.0,480282.0,22101.0,13060.0,13060.0,1.0,612.4155436447166,1
448,515059.0,14284.0,783.0,841.0,841.0,24.0,612.436385255648,1
449,3675.0,50.0,14.0,6.0,6.0,22.0,612.5,1
450,712479.0,6191.0,182.0,1163.0,1163.0,24.0,612.621668099742,1
451,109754.0,11125.0,2170.0,179.0,179.0,20.0,613.1508379888268,1
452,106281.0,15904.0,2145.0,173.0,173.0,22.0,614.3410404624277,1
453,528081965.0,1533909.0,0.0,859214.0,859214.0,1.0,614.6105219421471,1
454,62747.0,4133.0,144.0,102.0,102.0,24.0,615.1666666666666,1
455,764698.0,57125.0,8028.0,1243.0,1243.0,20.0,615.2035398230089,1
456,297817.0,3162.0,424.0,484.0,484.0,24.0,615.3243801652893,1
457,48994847.0,193264.0,4108.0,79577.0,79577.0,23.0,615.6910539477487,1
458,14111224.0,72182.0,0.0,22905.0,22905.0,24.0,616.0761405806593,1
459,22882.0,2282.0,63.0,37.0,37.0,20.0,618.4324324324324,1
460,1853494.0,306611.0,18722.0,2988.0,2988.0,24.0,620.3125836680053,1
461,4988048.0,87488.0,10046.0,8040.0,8040.0,1.0,620.4039800995025,1
462,293147.0,3690.0,284.0,472.0,472.0,22.0,621.0741525423729,1
463,19983612.0,105372.0,2823.0,32156.0,32156.0,23.0,621.4582659534768,1
464,71675.0,838.0,101.0,115.0,115.0,1.0,623.2608695652174,1
465,147095.0,2005.0,56.0,236.0,236.0,24.0,623.2838983050848,1
466,167315.0,1301.0,65.0,268.0,268.0,22.0,624.3097014925373,1
467,632024.0,38008.0,5512.0,1012.0,1012.0,20.0,624.5296442687747,1
468,245703.0,2532.0,125.0,392.0,392.0,23.0,626.7933673469388,1
469,1170964.0,9073.0,278.0,1865.0,1865.0,24.0,627.8627345844504,1
470,1057664762.0,3102710.0,0.0,1684227.0,1684227.0,24.0,627.9823099855305,1
471,576724.0,42465.0,3656.0,915.0,915.0,22.0,630.2994535519126,1
472,6808307.0,51282.0,1501.0,10800.0,10800.0,23.0,630.3987962962963,1
473,291110.0,2107.0,0.0,461.0,461.0,1.0,631.4750542299349,1
474,11380.0,1335.0,67.0,18.0,18.0,23.0,632.2222222222222,1
475,39847.0,1745.0,127.0,63.0,63.0,22.0,632.4920634920635,1
476,844075.0,18132.0,1777.0,1334.0,1334.0,19.0,632.73988005997,1
477,8238.0,90.0,5.0,13.0,13.0,24.0,633.6923076923077,1
478,55282.0,3471.0,204.0,87.0,87.0,24.0,635.4252873563219,1
479,5237528.0,42094.0,1141.0,8207.0,8207.0,22.0,638.1781406116729,1
480,153378.0,16971.0,516.0,240.0,240.0,24.0,639.075,1
481,72259.0,11621.0,536.0,113.0,113.0,20.0,639.4601769911504,1
482,8313.0,1069.0,462.0,13.0,13.0,24.0,639.4615384615385,1
483,848562.0,62365.0,3011.0,1326.0,1326.0,22.0,639.9411764705883,1
484,1476037.0,8577.0,211.0,2306.0,2306.0,24.0,640.0854293148309,1
485,535052.0,73850.0,4424.0,833.0,833.0,22.0,642.3193277310925,1
486,30203.0,906.0,78.0,47.0,47.0,1.0,642.6170212765958,1
487,24442.0,1026.0,106.0,38.0,38.0,24.0,643.2105263157895,1
488,791230.0,6196.0,156.0,1230.0,1230.0,22.0,643.2764227642276,1
489,499031.0,3667.0,73.0,775.0,775.0,22.0,643.9109677419355,1
490,3784597.0,85339.0,14165.0,5873.0,5873.0,22.0,644.4060956921505,1
491,194284.0,681.0,6.0,301.0,301.0,1.0,645.4617940199336,1
492,366278.0,2479.0,176.0,567.0,567.0,24.0,645.9929453262787,1
493,95812.0,19957.0,0.0,148.0,148.0,20.0,647.3783783783783,1
494,12950.0,80.0,4.0,20.0,20.0,24.0,647.5,1
495,665063.0,40758.0,2926.0,1027.0,1027.0,22.0,647.5783836416748,1
496,1619940.0,19847.0,907.0,2500.0,2500.0,1.0,647.976,1
497,86438181.0,302403.0,0.0,133300.0,133300.0,1.0,648.4484696174044,1
498,798653.0,8078.0,0.0,1230.0,1230.0,23.0,649.3113821138211,1
499,1903291.0,321467.0,18432.0,2930.0,2930.0,22.0,649.5873720136519,1
500,548254.0,17462.0,813.0,843.0,843.0,23.0,650.3606168446026,1
501,68294.0,1080.0,17.0,105.0,105.0,24.0,650.4190476190477,1
502,99056.0,605.0,21.0,152.0,152.0,24.0,651.6842105263158,1
503,367294.0,3103.0,79.0,563.0,563.0,24.0,652.3872113676732,1
504,17615.0,747.0,28.0,27.0,27.0,22.0,652.4074074074074,1
505,16006874.0,304135.0,19654.0,24506.0,24506.0,24.0,653.1818330204848,1
506,534936.0,57103.0,2776.0,818.0,818.0,22.0,653.9559902200489,1
507,905826.0,4974.0,150.0,1385.0,1385.0,24.0,654.0259927797833,1
508,160362.0,5478.0,402.0,244.0,244.0,24.0,657.2213114754098,1
509,861107.0,55016.0,3384.0,1304.0,1304.0,20.0,660.3581288343559,1
510,21197.0,1925.0,214.0,32.0,32.0,22.0,662.40625,1
511,426196.0,10870.0,190.0,641.0,641.0,24.0,664.8923556942277,1
512,175685.0,4310.0,90.0,264.0,264.0,24.0,665.4734848484849,1
513,1162856.0,8683.0,231.0,1745.0,1745.0,24.0,666.3931232091691,1
514,134660.0,1046.0,40.0,202.0,202.0,1.0,666.6336633663366,1
515,9337.0,106.0,10.0,14.0,14.0,22.0,666.9285714285714,1
516,577653.0,17183.0,927.0,865.0,865.0,22.0,667.806936416185,1
517,904019.0,7896.0,248.0,1352.0,1352.0,24.0,668.6531065088758,1
518,38806.0,1320.0,65.0,58.0,58.0,24.0,669.0689655172414,1
519,142534.0,14239.0,1538.0,213.0,213.0,22.0,669.1737089201878,1
520,333975.0,3005.0,75.0,499.0,499.0,1.0,669.2885771543087,1
521,81735.0,1058.0,1034.0,122.0,122.0,24.0,669.9590163934427,1
522,1651816.0,5911.0,41.0,2458.0,2458.0,22.0,672.0162733930024,1
523,69232.0,5221.0,1304.0,103.0,103.0,24.0,672.1553398058253,1
524,296484.0,15621.0,829.0,440.0,440.0,24.0,673.8272727272728,1
525,318530.0,2897.0,57.0,472.0,472.0,1.0,674.8516949152543,1
526,2027.0,323.0,73.0,3.0,3.0,19.0,675.6666666666666,1
527,66922.0,2535.0,845.0,99.0,99.0,24.0,675.979797979798,1
528,18151243.0,69981.0,1035.0,26823.0,26823.0,24.0,676.7044327629274,1
529,361847.0,4868.0,226.0,534.0,534.0,1.0,677.6161048689139,1
530,640596.0,64140.0,6015.0,945.0,945.0,22.0,677.8793650793651,1
531,44789.0,2213.0,759.0,66.0,66.0,19.0,678.6212121212121,1
532,150980.0,9088.0,1074.0,222.0,222.0,20.0,680.0900900900901,1
533,758447.0,27777.0,1326.0,1115.0,1115.0,24.0,680.2215246636771,1
534,587185.0,38075.0,1531.0,862.0,862.0,24.0,681.1890951276102,1
535,7505.0,884.0,306.0,11.0,11.0,24.0,682.2727272727273,1
536,21182.0,894.0,88.0,31.0,31.0,20.0,683.2903225806451,1
537,12993.0,809.0,168.0,19.0,19.0,24.0,683.8421052631579,1
538,626869.0,57505.0,3162.0,916.0,916.0,22.0,684.3548034934498,1
539,1540467.0,6140.0,0.0,2240.0,2240.0,1.0,687.7084821428572,1
540,58504.0,6032.0,740.0,85.0,85.0,22.0,688.2823529411764,1
541,89590.0,12561.0,943.0,130.0,130.0,24.0,689.1538461538462,1
542,66289.0,710.0,47.0,96.0,96.0,22.0,690.5104166666666,1
543,99510.0,2167.0,77.0,144.0,144.0,24.0,691.0416666666666,1
544,90647.0,2592.0,333.0,131.0,131.0,24.0,691.9618320610687,1
545,5552363.0,96919.0,4410.0,8020.0,8020.0,24.0,692.3145885286783,1
546,479145.0,3574.0,171.0,692.0,692.0,24.0,692.4060693641618,1
547,329061.0,2964.0,143.0,475.0,475.0,24.0,692.76,1
548,7368488.0,108815.0,3354.0,10626.0,10626.0,22.0,693.4394880481836,1
549,24987397.0,93211.0,0.0,35965.0,35965.0,24.0,694.7698317808981,1
550,811574.0,27382.0,2820.0,1168.0,1168.0,24.0,694.8407534246576,1
551,812118.0,27395.0,2822.0,1167.0,1167.0,24.0,695.9023136246786,1
552,22980.0,2266.0,250.0,33.0,33.0,20.0,696.3636363636364,1
553,264969.0,6462.0,411.0,380.0,380.0,22.0,697.2868421052632,1
554,24432.0,1357.0,215.0,35.0,35.0,24.0,698.0571428571428,1
555,401600.0,30269.0,3125.0,575.0,575.0,24.0,698.4347826086956,1
556,11531458.0,55958.0,14.0,16505.0,16505.0,1.0,698.6645259012421,1
557,253018.0,36960.0,2194.0,362.0,362.0,22.0,698.9447513812155,1
558,42751.0,2081.0,727.0,61.0,61.0,24.0,700.8360655737705,1
559,621540.0,8197.0,0.0,884.0,884.0,23.0,703.0995475113123,1
560,215588.0,3839.0,576.0,305.0,305.0,19.0,706.8459016393442,1
561,118773.0,895.0,53.0,168.0,168.0,24.0,706.9821428571429,1
562,126796.0,3200.0,985.0,179.0,179.0,24.0,708.3575418994413,1
563,101329.0,1320.0,98.0,143.0,143.0,23.0,708.5944055944055,1
564,2327505.0,35413.0,2499.0,3281.0,3281.0,22.0,709.388905821396,1
565,4962920.0,27615.0,914.0,6981.0,6981.0,1.0,710.9182065606647,1
566,456086.0,3505.0,104.0,641.0,641.0,24.0,711.5226209048362,1
567,1746880.0,17008.0,442.0,2454.0,2454.0,24.0,711.8500407497962,1
568,3042709.0,10883.0,0.0,4270.0,4270.0,24.0,712.5782201405152,1
569,411677.0,9035.0,482.0,577.0,577.0,22.0,713.4783362218371,1
570,84297.0,1894.0,116.0,118.0,118.0,1.0,714.3813559322034,1
571,7871.0,275.0,82.0,11.0,11.0,24.0,715.5454545454545,1
572,2676841.0,14058.0,380.0,3737.0,3737.0,24.0,716.3074658817233,1
573,272404.0,16119.0,1804.0,380.0,380.0,20.0,716.8526315789474,1
574,2495811.0,36836.0,2545.0,3479.0,3479.0,22.0,717.3932164415062,1
575,3595.0,38.0,6.0,5.0,5.0,22.0,719.0,1
576,593862.0,4414.0,166.0,824.0,824.0,24.0,720.7063106796116,1
577,70699.0,6353.0,538.0,98.0,98.0,24.0,721.4183673469388,1
578,15938.0,1263.0,72.0,22.0,22.0,23.0,724.4545454545455,1
579,418076.0,24008.0,1025.0,576.0,576.0,24.0,725.8263888888889,1
580,47998.0,1671.0,113.0,66.0,66.0,24.0,727.2424242424242,1
581,1283965.0,44562.0,1859.0,1764.0,1764.0,24.0,727.8713151927437,1
582,577476.0,39195.0,3299.0,793.0,793.0,24.0,728.2168978562421,1
583,13840.0,1367.0,160.0,19.0,19.0,1.0,728.421052631579,1
584,4373.0,210.0,21.0,6.0,6.0,19.0,728.8333333333334,1
585,4987032.0,32453.0,603.0,6824.0,6824.0,24.0,730.8077373974209,1
586,39774146.0,296193.0,6383.0,54413.0,54413.0,24.0,730.9677099222612,1
587,720421.0,8322.0,334.0,984.0,984.0,24.0,732.135162601626,1
588,90094.0,4734.0,246.0,123.0,123.0,1.0,732.4715447154472,1
589,35578949.0,603716.0,44765.0,48559.0,48559.0,23.0,732.6952573158426,1
590,136430.0,19306.0,566.0,186.0,186.0,23.0,733.494623655914,1
591,48447.0,1547.0,158.0,66.0,66.0,22.0,734.0454545454545,1
592,107363.0,4042.0,0.0,146.0,146.0,24.0,735.3630136986301,1
593,38340.0,2121.0,209.0,52.0,52.0,24.0,737.3076923076923,1
594,104970.0,4842.0,677.0,142.0,142.0,24.0,739.2253521126761,1
595,12571.0,694.0,108.0,17.0,17.0,1.0,739.4705882352941,1
596,46624.0,1424.0,97.0,63.0,63.0,24.0,740.063492063492,1
597,100193.0,953.0,82.0,135.0,135.0,1.0,742.1703703703704,1
598,664429.0,7879.0,1443.0,895.0,895.0,23.0,742.3787709497207,1
599,5204.0,214.0,82.0,7.0,7.0,24.0,743.4285714285714,1
600,61840.0,7094.0,998.0,83.0,83.0,24.0,745.0602409638554,1
601,23160.0,801.0,44.0,31.0,31.0,24.0,747.0967741935484,1
602,122728.0,1993.0,88.0,164.0,164.0,24.0,748.3414634146342,1
603,158659.0,2446.0,351.0,212.0,212.0,24.0,748.3915094339623,1
604,24841.0,2335.0,298.0,33.0,33.0,23.0,752.7575757575758,1
605,45928.0,5683.0,1254.0,61.0,61.0,22.0,752.9180327868852,1
606,161143.0,870.0,44.0,214.0,214.0,24.0,753.0046728971963,1
607,608752.0,3964.0,103.0,808.0,808.0,24.0,753.4059405940594,1
608,1240043.0,27769.0,1997.0,1642.0,1642.0,22.0,755.2028014616321,1
609,42300.0,3920.0,561.0,56.0,56.0,22.0,755.3571428571429,1
610,3040.0,302.0,69.0,4.0,4.0,22.0,760.0,1
611,4563.0,493.0,10.0,6.0,6.0,24.0,760.5,1
612,88313.0,3208.0,642.0,116.0,116.0,24.0,761.3189655172414,1
613,1480950.0,28209.0,1963.0,1935.0,1935.0,24.0,765.3488372093024,1
614,126460.0,11121.0,856.0,165.0,165.0,24.0,766.4242424242424,1
615,9473170.0,26132.0,777.0,12306.0,12306.0,24.0,769.8009101251422,1
616,158646.0,14696.0,1101.0,206.0,206.0,1.0,770.1262135922331,1
617,1256255.0,73695.0,1806.0,1630.0,1630.0,24.0,770.7085889570552,1
618,1980903.0,206855.0,9903.0,2570.0,2570.0,22.0,770.7793774319066,1
619,37011.0,1437.0,185.0,48.0,48.0,22.0,771.0625,1
620,750459.0,4501.0,43.0,973.0,973.0,19.0,771.283658787256,1
621,21617.0,4146.0,213.0,28.0,28.0,23.0,772.0357142857143,1
622,29916665.0,131300.0,2428.0,38739.0,38739.0,24.0,772.2621905573195,1
623,3610322.0,25080.0,648.0,4658.0,4658.0,24.0,775.0798626019752,1
624,39567043.0,167122.0,2414.0,50974.0,50974.0,24.0,776.2200925962255,1
625,18331457.0,117258.0,2782.0,23595.0,23595.0,24.0,776.9212545030726,1
626,66852.0,2032.0,915.0,86.0,86.0,22.0,777.3488372093024,1
627,198508.0,2254.0,285.0,255.0,255.0,24.0,778.4627450980392,1
628,638641.0,4471.0,0.0,819.0,819.0,1.0,779.7814407814408,1
629,2971117.0,21915.0,606.0,3810.0,3810.0,24.0,779.8207349081365,1
630,109894677.0,478712.0,8694.0,140861.0,140861.0,24.0,780.1639701549755,1
